period_key,member_key,source_system,member_tier,group_key,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,recognized_revenue_usd,gross_margin_usd,member_join_period,is_affiliate,cross_app_active,extra_json
2025-06,B108145407,bgc,pioneer,,0,62.16101465,6.21610147,0,0,0,true,,,2025-04,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B110461297,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B110604802,bgc,special,,0,155.4025366,15.54025366,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-06,B111094341,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B111109054,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B111301287,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B112219345,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B112489884,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B112886510,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B113968777,bgc,pioneer,,0,31.08050732,3.10805073,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_upgrade""],""previous_levels"":[""pathfinder""]}"
2025-06,B114637618,bgc,special,,0,155.4025366,15.54025366,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_upgrade""],""previous_levels"":[""explorer""]}"
2025-06,B115082123,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2024-07,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B115233446,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2024-09,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B115339547,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-02,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B115426803,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B115651796,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B115737488,bgc,pioneer,,0,62.16101465,6.21610147,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B115743722,bgc,pioneer,,0,31.08050732,3.10805073,0,0,0,true,,,2025-04,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B116791981,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B118615258,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B118891259,bgc,explorer,,0,62.16101465,6.21610147,0,0,0,true,,,2025-04,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B119024382,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B119188529,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B119661497,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B120418885,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B120510843,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B120900445,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B121015622,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B123405884,bgc,pioneer,,0,31.08050732,3.10805073,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_upgrade""],""previous_levels"":[""pathfinder""]}"
2025-06,B128123008,bgc,explorer,,0,20.72033822,2.07203382,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-06,B128323957,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B128888808,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B129098677,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B129125669,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B129218120,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B129405206,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B129622839,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2024-05,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B130197851,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B130251504,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B132383498,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B136520909,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-04,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B136841033,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B137410499,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B137589644,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-05,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B137692890,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B141347915,bgc,special,,0,932.4152197,93.24152197,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B141668013,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2024-04,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B142272674,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B142329561,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-02,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B143387423,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B143413610,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B143546474,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B144460182,bgc,pioneer,,0,62.16101465,6.21610147,0,0,0,true,,,2025-05,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B145385587,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B145847737,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B146435633,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B146551578,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B146561752,bgc,explorer,,0,124.3220293,12.43220293,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B147267667,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B147332467,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B147982690,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B149167525,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B149764350,bgc,special,,0,31.08050732,3.10805073,0,0,0,true,11500,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""Copy of BGC New & Upgrade Affiliates - Newly Joined.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_newly_joined""],""created_at"":""2025-06-25 11:49:01"",""join_entry_value_usd"":11500}"
2025-06,B150444376,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B150644836,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2024-07,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B150739777,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-04,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B151192072,bgc,explorer,,0,20.72033822,2.07203382,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv"",""BGC New & Upgrade Affiliates - Upgrade.csv""],""source_categories"":[""global_profit_2025_first_half_distribution"",""affiliate_upgrade""],""previous_levels"":[""voyager""]}"
2025-06,B151235861,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-04,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B151306688,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-06,true,,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
2025-06,B155313911,bgc,pioneer,,0,186.4830439,18.64830439,0,0,0,true,,,2025-04,true,true,"{""source_files"":[""2025 1st Half Global Profit Sharing from Turnover - Sheet1.csv""],""source_categories"":[""global_profit_2025_first_half_distribution""]}"
