period_key,member_key,source_system,member_tier,group_key,recognized_revenue_usd,gross_margin_usd,cash_in_usd,internal_credit_spent_usd,payment_method,pc_volume,sp_reward_basis,global_reward_usd,pool_reward_usd,cashout_usd,sink_spend_usd,active_member,member_join_period,is_affiliate,cross_app_active,extra_json
2026-11,BGC-2026-11-ENTRY-PATHFINDER,bgc,PATHFINDER,FOUNDERS,15850200,15850200,15850200,1268016,MIXED,1585020000,11095140,1109514,443805.6,21302.67,1268016,true,2026-11,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":158502,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":15850200,""internal_credit_spent_usd"":1268016,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PATHFINDER"",""unit_price_usd"":100,""cohort_member_count"":158502,""aggregate_revenue_usd"":15850200},""gross_margin_basis"":{""gross_margin_usd"":15850200},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":1585020000},""sp_breakdown"":{""ACCRUAL"":11095140},""global_reward_breakdown_usd"":{""BGC_RR"":1109514},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":443805.6},""cashout_breakdown_usd"":{""CASHOUT"":21302.67},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":1268016},""active_roles"":[""AFFILIATE_LEVEL:PATHFINDER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":21302.67,""sink_total_usd"":1268016}}"
2026-11,BGC-2026-11-ENTRY-VOYAGER,bgc,VOYAGER,FOUNDERS,54595000,54595000,54595000,873520,MIXED,5459500000,38216500,14904435,1528660,272865.81,873520,true,2026-11,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":109190,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":54595000,""internal_credit_spent_usd"":873520,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_VOYAGER"",""unit_price_usd"":500,""cohort_member_count"":109190,""aggregate_revenue_usd"":54595000},""gross_margin_basis"":{""gross_margin_usd"":54595000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":5459500000},""sp_breakdown"":{""ACCRUAL"":38216500},""global_reward_breakdown_usd"":{""BGC_RR"":3821650,""BGC_GR"":11082785},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":1528660},""cashout_breakdown_usd"":{""CASHOUT"":272865.81},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":873520},""active_roles"":[""AFFILIATE_LEVEL:VOYAGER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":272865.81,""sink_total_usd"":873520}}"
2026-11,BGC-2026-11-ENTRY-EXPLORER,bgc,EXPLORER,FOUNDERS,118479900,118479900,118479900,549472,MIXED,11847990000,82901588,35647682.84,3316063.52,651606.48,549472,true,2026-11,true,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":68684,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":118479900,""internal_credit_spent_usd"":549472,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_EXPLORER"",""unit_price_usd"":1725,""cohort_member_count"":68684,""aggregate_revenue_usd"":118479900},""gross_margin_basis"":{""gross_margin_usd"":118479900},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":11847990000},""sp_breakdown"":{""ACCRUAL"":82901588},""global_reward_breakdown_usd"":{""BGC_RR"":9948190.56,""BGC_GR"":25699492.28},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":3316063.52},""cashout_breakdown_usd"":{""CASHOUT"":651606.48},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":549472},""active_roles"":[""AFFILIATE_LEVEL:EXPLORER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":651606.48,""sink_total_usd"":549472}}"
2026-11,BGC-2026-11-ENTRY-PIONEER,bgc,PIONEER,FOUNDERS,37467000,37467000,37467000,208512,MIXED,3746700000,26220384,12585784.32,1442121.12,230870.48,208512,true,2026-11,true,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":13032,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":37467000,""internal_credit_spent_usd"":208512,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_PIONEER"",""unit_price_usd"":2875,""cohort_member_count"":13032,""aggregate_revenue_usd"":37467000},""gross_margin_basis"":{""gross_margin_usd"":37467000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":3746700000},""sp_breakdown"":{""ACCRUAL"":26220384},""global_reward_breakdown_usd"":{""BGC_RR"":3933057.6,""BGC_GR"":8652726.72},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":1048815.36,""BGC_WEC_QUARTERLY_POOL"":393305.76},""cashout_breakdown_usd"":{""CASHOUT"":230870.48},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":208512},""active_roles"":[""AFFILIATE_LEVEL:PIONEER""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":230870.48,""sink_total_usd"":208512}}"
2026-11,BGC-2026-11-ENTRY-SPECIAL,bgc,SPECIAL,FOUNDERS,32407000,32407000,32407000,45088,MIXED,3240700000,22684900,10888752,1247669.5,199740.54,45088,true,2026-11,true,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""bgc_affiliate_entry_upgrade"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":2818,""cohort_type"":""bgc_affiliate_entry_or_upgrade"",""cashflow_basis"":""Membership/upgrade creates new cash. Product use in the same period spends internal credit."",""cash_in_usd"":32407000,""internal_credit_spent_usd"":45088,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""basis"":""aggregate_affiliate_entry_upgrade_revenue"",""offer_code"":""BGC_JOIN_SPECIAL"",""unit_price_usd"":11500,""cohort_member_count"":2818,""aggregate_revenue_usd"":32407000},""gross_margin_basis"":{""gross_margin_usd"":32407000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""PC"",""WEC eligibility"",""SP/LTS"",""RR"",""GR"",""GPSP"",""WEC Pool""],""pc_breakdown"":{""GRANT"":3240700000},""sp_breakdown"":{""ACCRUAL"":22684900},""global_reward_breakdown_usd"":{""BGC_RR"":3402735,""BGC_GR"":7486017},""pool_reward_breakdown_usd"":{""BGC_GPSP_MONTHLY_POOL"":907396,""BGC_WEC_QUARTERLY_POOL"":340273.5},""cashout_breakdown_usd"":{""CASHOUT"":199740.54},""sink_breakdown_usd"":{""BGC_INTERNAL_PRODUCT_USE"":45088},""active_roles"":[""AFFILIATE_LEVEL:SPECIAL""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":199740.54,""sink_total_usd"":45088}}"
2026-11,IB-2026-11-IBOOMIE-FIAT,iblooming,CP,IBOOMIE_CP_CREATORS,17179800,17179800,57266000,0,FIAT,0,68719200,2576970,687192,51539.4,0,true,2026-11,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":4772167,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":57266000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":57266000,""cp_user_share_usd"":40086200,""ib_platform_revenue_usd"":17179800,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":17179800},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":68719200},""global_reward_breakdown_usd"":{""IB_LR"":1717980,""IB_CPR"":858990},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":429495,""IB_GMP_MONTHLY_POOL"":257697},""cashout_breakdown_usd"":{""CASHOUT"":51539.4},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":51539.4,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-11,IB-2026-11-IBOOMIE-PC,iblooming,CP,IBOOMIE_CP_CREATORS,10932600,10932600,0,36442000,PC,0,43730400,1639890,437304,32797.8,36442000,true,2026-11,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":3036833,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""PC payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":36442000,""payment_method"":""PC"",""recognized_revenue_basis"":{""gross_sale_usd"":36442000,""cp_user_share_usd"":25509400,""ib_platform_revenue_usd"":10932600,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":10932600},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":43730400},""global_reward_breakdown_usd"":{""IB_LR"":1093260,""IB_CPR"":546630},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":273315,""IB_GMP_MONTHLY_POOL"":163989},""cashout_breakdown_usd"":{""CASHOUT"":32797.8},""sink_breakdown_usd"":{""PC_SPEND"":36442000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":32797.8,""sink_total_usd"":36442000,""gross_sale_split_matches_sink_total"":true}}"
2026-11,IB-2026-11-IBOOMIE-ALPHA,iblooming,CP,IBOOMIE_CP_CREATORS,3123600,3123600,0,10412000,ALPHA,0,12494400,468540,124944,9370.8,10412000,true,2026-11,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":867667,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""ALPHA payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":10412000,""payment_method"":""ALPHA"",""recognized_revenue_basis"":{""gross_sale_usd"":10412000,""cp_user_share_usd"":7288400,""ib_platform_revenue_usd"":3123600,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":3123600},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""sp_breakdown"":{""IB_SALES_POINT"":12494400},""global_reward_breakdown_usd"":{""IB_LR"":312360,""IB_CPR"":156180},""pool_reward_breakdown_usd"":{""IB_GPS_SEMIANNUAL_POOL"":78090,""IB_GMP_MONTHLY_POOL"":46854},""cashout_breakdown_usd"":{""CASHOUT"":9370.8},""sink_breakdown_usd"":{""ALPHA_SPEND"":10412000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":9370.8,""sink_total_usd"":10412000,""gross_sale_split_matches_sink_total"":true}}"
2026-11,IB-2026-11-GIM-TIER-1,iblooming,CP,IBLOOMING_GIM,5178600,5178600,12946500,4315500,MIXED,0,13809600,2589300,62143.2,38839.5,4315500,true,2026-11,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":863100,""cohort_type"":""iblooming_gim_tier_1"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":12946500,""internal_credit_spent_usd"":4315500,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":17262000,""cp_user_share_usd"":12083400,""ib_platform_revenue_usd"":5178600,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":5178600},""event_counts"":{""GIM_SIGNUP_TIER_1"":863100},""sp_breakdown"":{""IB_SALES_POINT"":13809600},""global_reward_breakdown_usd"":{""IB_GRR"":2589300},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":62143.2},""cashout_breakdown_usd"":{""CASHOUT"":38839.5},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":4315500},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":38839.5,""sink_total_usd"":4315500,""gross_sale_split_matches_sink_total"":true}}"
2026-11,IB-2026-11-GIM-TIER-2,iblooming,CP,IBLOOMING_GIM,2219400,2219400,7398000,0,FIAT,0,5918400,295920,26632.8,4438.8,0,true,2026-11,false,false,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_gim_signup"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":369900,""cohort_type"":""iblooming_gim_tier_2"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":7398000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":7398000,""cp_user_share_usd"":5178600,""ib_platform_revenue_usd"":2219400,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":2219400},""event_counts"":{""GIM_SIGNUP_TIER_2"":369900},""sp_breakdown"":{""IB_SALES_POINT"":5918400},""global_reward_breakdown_usd"":{""IB_GRR"":295920},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":26632.8},""cashout_breakdown_usd"":{""CASHOUT"":4438.8},""sink_breakdown_usd"":{},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":4438.8,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true}}"
2026-11,IB-2026-11-IMATRIX-FOUNDATION,iblooming,CP,IBLOOMING_IMATRIX,5343000,5343000,14248000,3562000,MIXED,0,11576500,273086.75,53430,4096.3,3562000,true,2026-11,false,true,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_imatrix_purchase"",""case_10m_12m_business_sample"",""hybrid_data_review_file"",""monthly_overlay""],""cohort_member_count"":593667,""cohort_type"":""iblooming_imatrix_foundation"",""cashflow_basis"":""Mixed payment: part fiat cash, part internal credit."",""cash_in_usd"":14248000,""internal_credit_spent_usd"":3562000,""payment_method"":""MIXED"",""recognized_revenue_basis"":{""gross_sale_usd"":17810000,""cp_user_share_usd"":12467000,""ib_platform_revenue_usd"":5343000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":5343000},""plan_counts"":{""FOUNDATION_TIER_1"":356200,""FOUNDATION_TIER_2"":237467},""sp_breakdown"":{""IB_SALES_POINT"":11576500},""global_reward_breakdown_usd"":{""IB_IRR"":273086.75},""pool_reward_breakdown_usd"":{""IB_GMP_MONTHLY_POOL"":53430},""cashout_breakdown_usd"":{""CASHOUT"":4096.3},""sink_breakdown_usd"":{""MIXED_INTERNAL_CREDIT_SPEND"":3562000},""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":4096.3,""sink_total_usd"":3562000,""gross_sale_split_matches_sink_total"":true}}"
