record_type,snapshot_id,stable_key,display_name,group_key,join_period,member_stable_key,source_system,alias_key,alias_type,confidence,role_type,role_value,effective_from,effective_to,source_event_ref,offer_code,offer_type,label,price_fiat_usd,pc_grant,sp_accrual,pc_grant_rule,lts_generation_rule,reward_rule_reference,event_ref,event_type,occurred_at,effective_period,actor_member_stable_key,beneficiary_member_stable_key,related_member_stable_key,quantity,amount,unit,recognized_revenue_usd,gross_margin_usd,cash_in_usd,internal_credit_spent_usd,payment_method,entry_type,amount_pc,amount_sp,sink_spend_usd,reward_source_code,distribution_cycle,obligation_status,origin_join_level,tier,imatrix_plan,eligibility_snapshot_key,pool_code,recipient_member_stable_key,share_count,pool_recipient_count,pool_share_total,amount_usd,fee_usd,cashout_source_system,breakdown_key,scenario_code,policy_group,qualification_type,window_key,starts_at,ends_at,threshold_amount,threshold_unit,status,source_window_key,metadata
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-07-IBOOMIE-FIAT,IB 2026 07 IBOOMIE FIAT,IBOOMIE_CP_CREATORS,2026-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":4005833}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,IBLOOMING,IBLOOMING-IB-2026-07-IBOOMIE-FIAT,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,IBLOOMING,,,,CP_STATUS,CP,2026-07-01T00:00:00.000Z,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
qualification_window,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,CPR_YEAR_1-2026-07-IB-2026-07-IBOOMIE-FIAT,2026-07-01T00:00:00.000Z,2026-07-31T23:59:59.999Z,14421000,USD,,,{}
qualification_status,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,,,,,,,2026-07-01T00:00:00.000Z,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,,,,,,ACTIVE,CPR_YEAR_1-2026-07-IB-2026-07-IBOOMIE-FIAT,{}
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,IBOOMIE_AI_CHAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,CP_PRODUCT_SOLD,2026-07-15T12:00:00.000Z,2026-07,IB-2026-07-IBOOMIE-FIAT,IB-2026-07-IBOOMIE-FIAT,,4005833,48070000,USD,14421000,14421000,48070000,0,FIAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample""],""cohort_member_count"":4005833,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""Fiat sale creates new cash."",""cash_in_usd"":48070000,""internal_credit_spent_usd"":0,""payment_method"":""FIAT"",""recognized_revenue_basis"":{""gross_sale_usd"":48070000,""cp_user_share_usd"":33649000,""ib_platform_revenue_usd"":14421000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":14421000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":43263,""sink_total_usd"":0,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-07-IBOOMIE-FIAT"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,,,,,,,,ACCRUAL,,57684000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,1442100,USD,,,,,,,,,,IB_LR,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,721050,USD,,,,,,,,,,IB_CPR,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,144210,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,414603.75,USD,,,,,,FUNDING,,,,,SEMIANNUAL,,,,,,IB_GPS_SEMIANNUAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,360525,USD,,,,,,DISTRIBUTION,,,,,SEMIANNUAL,,,,,IB_GPS_SEMIANNUAL_POOL-2026-07,IB_GPS_SEMIANNUAL_POOL,IB-2026-07-IBOOMIE-FIAT,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,248762.25,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,216315,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-07,IB_GMP_MONTHLY_POOL,IB-2026-07-IBOOMIE-FIAT,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,66336.6,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,,,2026-07,,,,,57684,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-07,IB_GEC_INTERNAL_POOL,IB-2026-07-IBOOMIE-FIAT,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-FIAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-FIAT,,,,,,,,,,,PAID,2026-07-31T23:59:59.999Z,2026-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,43263,432.63,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-07-IBOOMIE-PC,IB 2026 07 IBOOMIE PC,IBOOMIE_CP_CREATORS,2026-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":2549167}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,IBLOOMING,IBLOOMING-IB-2026-07-IBOOMIE-PC,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,IBLOOMING,,,,CP_STATUS,CP,2026-07-01T00:00:00.000Z,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
qualification_window,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,CPR_YEAR_1-2026-07-IB-2026-07-IBOOMIE-PC,2026-07-01T00:00:00.000Z,2026-07-31T23:59:59.999Z,9177000,USD,,,{}
qualification_status,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,,,,,,,2026-07-01T00:00:00.000Z,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,,,,,,ACTIVE,CPR_YEAR_1-2026-07-IB-2026-07-IBOOMIE-PC,{}
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,IBOOMIE_AI_CHAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,CP_PRODUCT_SOLD,2026-07-15T12:00:00.000Z,2026-07,IB-2026-07-IBOOMIE-PC,IB-2026-07-IBOOMIE-PC,,2549167,30590000,USD,9177000,9177000,0,30590000,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample""],""cohort_member_count"":2549167,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""PC payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":30590000,""payment_method"":""PC"",""recognized_revenue_basis"":{""gross_sale_usd"":30590000,""cp_user_share_usd"":21413000,""ib_platform_revenue_usd"":9177000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":9177000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":27531,""sink_total_usd"":30590000,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-07-IBOOMIE-PC"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,,,,,,,,ACCRUAL,,36708000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,917700,USD,,,,,,,,,,IB_LR,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,458850,USD,,,,,,,,,,IB_CPR,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,91770,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,263838.75,USD,,,,,,FUNDING,,,,,SEMIANNUAL,,,,,,IB_GPS_SEMIANNUAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,229425,USD,,,,,,DISTRIBUTION,,,,,SEMIANNUAL,,,,,IB_GPS_SEMIANNUAL_POOL-2026-07,IB_GPS_SEMIANNUAL_POOL,IB-2026-07-IBOOMIE-PC,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,158303.25,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,137655,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-07,IB_GMP_MONTHLY_POOL,IB-2026-07-IBOOMIE-PC,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,42214.2,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,,,2026-07,,,,,36708,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-07,IB_GEC_INTERNAL_POOL,IB-2026-07-IBOOMIE-PC,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-PC,,,,,,,,,EVT-IB-2026-07-IBOOMIE-PC,,,,,,,,,,,PAID,2026-07-31T23:59:59.999Z,2026-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,27531,275.31,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-07-IBOOMIE-ALPHA,IB 2026 07 IBOOMIE ALPHA,IBOOMIE_CP_CREATORS,2026-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":728333}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,IBLOOMING,IBLOOMING-IB-2026-07-IBOOMIE-ALPHA,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,IBLOOMING,,,,CP_STATUS,CP,2026-07-01T00:00:00.000Z,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
qualification_window,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,CPR_YEAR_1-2026-07-IB-2026-07-IBOOMIE-ALPHA,2026-07-01T00:00:00.000Z,2026-07-31T23:59:59.999Z,2622000,USD,,,{}
qualification_status,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,,,,,,,2026-07-01T00:00:00.000Z,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPR_YEAR_1,,,,,,ACTIVE,CPR_YEAR_1-2026-07-IB-2026-07-IBOOMIE-ALPHA,{}
business_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,IBLOOMING,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,IBOOMIE_AI_CHAT,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,CP_PRODUCT_SOLD,2026-07-15T12:00:00.000Z,2026-07,IB-2026-07-IBOOMIE-ALPHA,IB-2026-07-IBOOMIE-ALPHA,,728333,8740000,USD,2622000,2622000,0,8740000,ALPHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_row"":true,""row_semantics"":""compatibility_member_month_fact"",""source_of_truth_reference"":""understanding_doc_fixed"",""source_categories"":[""aggregate_cohort"",""iblooming_iboomie_ai_chat_sale"",""case_10m_12m_business_sample""],""cohort_member_count"":728333,""cohort_type"":""iblooming_cp_product_sale"",""cashflow_basis"":""ALPHA payment spends internal credit, not new cash."",""cash_in_usd"":0,""internal_credit_spent_usd"":8740000,""payment_method"":""ALPHA"",""recognized_revenue_basis"":{""gross_sale_usd"":8740000,""cp_user_share_usd"":6118000,""ib_platform_revenue_usd"":2622000,""platform_take_rate_pct"":30},""gross_margin_basis"":{""gross_margin_usd"":2622000},""case_member_mix"":{""unique_members"":10000000,""bgc_source_members"":6400000,""iblooming_source_members"":5800000,""cross_app_overlap_members"":2200000,""bgc_affiliate_entry_or_upgrade_events"":3150000,""iblooming_channel_providers"":1600000,""iblooming_ai_users"":4200000,""note"":""Unique members = BGC source members + iBlooming source members - cross-app overlap.""},""affected_programs"":[""iBlooming rebate reward"",""LR"",""CPR"",""GPS"",""GMP"",""Sales Point""],""active_roles"":[""CP_STATUS:CP""],""active_qualifications"":[""CPR_YEAR_1:ACTIVE""],""accountability_checks"":{""global_reward_breakdown_matches_total"":true,""pool_reward_breakdown_matches_total"":true,""cashout_total_usd"":7866,""sink_total_usd"":8740000,""gross_sale_split_matches_sink_total"":true},""source_event_ref"":""EVT-IB-2026-07-IBOOMIE-ALPHA"",""snapshot_file_type_case"":""full_detail_csv""}"
sp_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,,,,,,,,ACCRUAL,,10488000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""source_note"":""Sales Point generated by iBlooming activity.""}"
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,262200,USD,,,,,,,,,,IB_LR,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,131100,USD,,,,,,,,,,IB_CPR,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
reward_obligation,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,26220,USD,,,,,,,,,,IB_MIRACLE_CASH,EVENT_BASED,ACCRUED,,,,,,,,,,,,,,,,,,,,,,,,{}
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,75382.5,USD,,,,,,FUNDING,,,,,SEMIANNUAL,,,,,,IB_GPS_SEMIANNUAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,65550,USD,,,,,,DISTRIBUTION,,,,,SEMIANNUAL,,,,,IB_GPS_SEMIANNUAL_POOL-2026-07,IB_GPS_SEMIANNUAL_POOL,IB-2026-07-IBOOMIE-ALPHA,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,45229.5,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GMP_MONTHLY_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,39330,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GMP_MONTHLY_POOL-2026-07,IB_GMP_MONTHLY_POOL,IB-2026-07-IBOOMIE-ALPHA,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,12061.2,USD,,,,,,FUNDING,,,,,MONTHLY,,,,,,IB_GEC_INTERNAL_POOL,,,,,,,,,,,,,,,,,,,"{""funding_basis"":""Aggregate source-event pool funding.""}"
pool_entry,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,,,2026-07,,,,,10488,USD,,,,,,DISTRIBUTION,,,,,MONTHLY,,,,,IB_GEC_INTERNAL_POOL-2026-07,IB_GEC_INTERNAL_POOL,IB-2026-07-IBOOMIE-ALPHA,1,1,1,,,,,,,,,,,,,,,"{""distribution_basis"":""One aggregate cohort recipient row.""}"
cashout_event,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,EVT-IB-2026-07-IBOOMIE-ALPHA,,,,,,,,,,,PAID,2026-07-31T23:59:59.999Z,2026-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,7866,78.66,IBLOOMING,CASHOUT,BASE_SAMPLE_CASHOUT,STANDARD,,,,,,,,,"{""source_note"":""Cash that actually leaves the ecosystem.""}"
member,case-10m-12m-bgc-iblooming-full-detail-csv,IB-2026-07-GIM-TIER-1,IB 2026 07 GIM TIER 1,IBLOOMING_GIM,2026-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""aggregate_member"":true,""cohort_member_count"":724500}"
member_alias,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-GIM-TIER-1,IBLOOMING,IBLOOMING-IB-2026-07-GIM-TIER-1,creator_or_user_id,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
role_history,case-10m-12m-bgc-iblooming-full-detail-csv,,,,,IB-2026-07-GIM-TIER-1,IBLOOMING,,,,CP_STATUS,CP,2026-07-01T00:00:00.000Z,,EVT-IB-2026-07-GIM-TIER-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""status_meaning"":""CP status is approved here. Eligibility alone would not be enough.""}"
